product_id,address,price,area,bedrooms_num,bathrooms_num
42072878,"Thủ Dầu Một, Bình Dương","4,95 tỷ",141 m²,4,3
41422775,"Thủ Đức, Hồ Chí Minh","5,5 tỷ",50 m²,0,0
37291868,"Quận 9, Hồ Chí Minh","19,98 tỷ",191 m²,4,4
42143198,"Quận 1, Hồ Chí Minh",14 tỷ,64 m²,5,5
41917632,"Phú Nhuận, Hồ Chí Minh",59 tỷ,220 m²,12,12
41868093,"Quận 1, Hồ Chí Minh",79 tỷ,161 m²,12,12
41737384,"Phú Nhuận, Hồ Chí Minh",45 tỷ,157 m²,14,14
41565484,"Quận 1, Hồ Chí Minh",42 tỷ,168 m²,12,12
41868093,"Quận 1, Hồ Chí Minh",79 tỷ,161 m²,12,12
41737384,"Phú Nhuận, Hồ Chí Minh",45 tỷ,157 m²,14,14
41565484,"Quận 1, Hồ Chí Minh",42 tỷ,168 m²,12,12
42142919,"Quận 10, Hồ Chí Minh",56 tỷ,170 m²,0,0
41781820,"Quận 1, Hồ Chí Minh",135 tỷ,144 m²,0,0
40320060,"Tân Phú, Hồ Chí Minh",18 tỷ,290 m²,5,4
42028320,"Quận 7, Hồ Chí Minh","4,32 tỷ","65,8 m²",4,3
42102545,"Bắc Từ Liêm, Hà Nội",6 tỷ,96 m²,3,2
41952426,"Quận 1, Hồ Chí Minh",65 tỷ,200 m²,0,0
32139098,"Thủ Dầu Một, Bình Dương","2,49 tỷ","61,26 m²",2,1
40337357,"Phủ Lý, Hà Nam","5,6 tỷ",110 m²,5,4
41665773,"Đông Anh, Hà Nội","21,5 tỷ",75 m²,5,5
41711133,"Cầu Giấy, Hà Nội","7,5 tỷ","110,7 m²",3,2
41915199,"Dĩ An, Bình Dương",2 tỷ,57 m²,2,2
42143844,"Ngũ Hành Sơn, Đà Nẵng","13,8 tỷ",200 m²,0,0
41451874,"Quận 7, Hồ Chí Minh","4,75 tỷ",76 m²,2,2
42094494,"Nam Từ Liêm, Hà Nội","4,65 tỷ",67 m²,2,2
41946364,"Quận 5, Hồ Chí Minh","1,6 tỷ",74 m²,2,2
41107288,"Bắc Ninh, Bắc Ninh","1,67 tỷ",60 m²,2,2
42093498,"Cầu Giấy, Hà Nội","9,5 tỷ",162 m²,4,3
42094494,"Nam Từ Liêm, Hà Nội","4,65 tỷ",67 m²,2,2
41946364,"Quận 5, Hồ Chí Minh","1,6 tỷ",74 m²,2,2
41107288,"Bắc Ninh, Bắc Ninh","1,67 tỷ",60 m²,2,2
42093498,"Cầu Giấy, Hà Nội","9,5 tỷ",162 m²,4,3
42143828,"Bắc Từ Liêm, Hà Nội",Giá thỏa thuận,55 m²,4,4
42129374,"Cầu Giấy, Hà Nội","13,43 tỷ",158 m²,3,2
37713410,"Thủ Dầu Một, Bình Dương",Giá thỏa thuận,101 m²,3,2
42141907,"Bình Thạnh, Hồ Chí Minh",50 tỷ,321 m²,0,0
42114088,"Quận 9, Hồ Chí Minh","19,6 tỷ",96 m²,5,5
42143840,"Quận 10, Hồ Chí Minh",49 tỷ,160 m²,0,0
42128886,"Quận 2, Hồ Chí Minh","11,5 tỷ",150 m²,3,3
42141562,"Quận 1, Hồ Chí Minh",230 tỷ,135 m²,0,0
42141431,"Quận 2, Hồ Chí Minh",77 tỷ,365 m²,0,0
42143838,"Cầu Giấy, Hà Nội",16 tỷ,60 m²,0,0
42135014,"Đống Đa, Hà Nội","23,5 tỷ",44 m²,9,9
40539958,"Quận 9, Hồ Chí Minh","7,8 tỷ",90 m²,0,0
40017601,"Nam Từ Liêm, Hà Nội","3,34 tỷ","45,7 m²",1,1
42075069,"Hoàng Mai, Hà Nội","5,66 tỷ","89,55 m²",3,2
41991176,"Thanh Xuân, Hà Nội",10 tỷ,"129,9 m²",3,2
42143835,"Đống Đa, Hà Nội","9,45 tỷ",52 m²,10,10
40017601,"Nam Từ Liêm, Hà Nội","3,34 tỷ","45,7 m²",1,1
42075069,"Hoàng Mai, Hà Nội","5,66 tỷ","89,55 m²",3,2
41991176,"Thanh Xuân, Hà Nội",10 tỷ,"129,9 m²",3,2
42143835,"Đống Đa, Hà Nội","9,45 tỷ",52 m²,10,10
42085351,"Nam Từ Liêm, Hà Nội","5,9 tỷ",42 m²,4,3
42143771,"Thủ Đức, Hồ Chí Minh","6,9 tỷ",81 m²,0,0
42141548,"Biên Hòa, Đồng Nai",Giá thỏa thuận,100 m²,3,0
42090288,"Nam Từ Liêm, Hà Nội","7,2 tỷ",35 m²,4,4
41366053,"Thủ Dầu Một, Bình Dương","4,19 tỷ","93,5 m²",2,2
41580291,"Quận 9, Hồ Chí Minh","4,2 tỷ",62 m²,0,0
38198177,"Quận 9, Hồ Chí Minh","11,68 tỷ",198 m²,0,0
42073380,"Hóc Môn, Hồ Chí Minh","6,8 tỷ",456 m²,0,0
41792431,"Hai Bà Trưng, Hà Nội","4,6 tỷ",57 m²,1,1
39443540,"Nam Từ Liêm, Hà Nội","2,6 tỷ","42,9 m²",1,1
42134908,"Long Biên, Hà Nội","5,85 tỷ",35 m²,3,0
42103745,"Sơn Trà, Đà Nẵng","5,19 tỷ",98 m²,0,0
41951430,"Bến Lức, Long An",Giá thỏa thuận,102 m²,3,4
42143821,"Bắc Từ Liêm, Hà Nội","3,3 tỷ",35 m²,0,0
42141266,"Biên Hòa, Đồng Nai",Giá thỏa thuận,100 m²,3,0
42120187,"Thủ Dầu Một, Bình Dương","6,56 tỷ","107,23 m²",3,4
42120160,"Thủ Dầu Một, Bình Dương","3,95 tỷ",100 m²,3,2
42143829,"Quận 3, Hồ Chí Minh",30 tỷ,150 m²,0,0
32284556,"Quận 9, Hồ Chí Minh","4,44 tỷ",120 m²,0,0
42085420,"Bình Tân, Vĩnh Long","1,1 tỷ",5.500 m²,0,0
39257088,"Quận 8, Hồ Chí Minh","3,66 tỷ",95 m²,3,2
42095964,"Quận 3, Hồ Chí Minh",500 tỷ,760 m²,0,0
41870197,"Hà Đông, Hà Nội","3,3 tỷ",33 m²,3,3
40844507,"Thanh Xuân, Hà Nội",6 tỷ,80 m²,2,2
38672738,"Quận 2, Hồ Chí Minh",21 tỷ,230 m²,0,0
42140121,"Quận 2, Hồ Chí Minh","4,75 tỷ",101 m²,2,2
36440057,"U Minh, Cà Mau","1,2 tỷ",1.000 m²,0,0
42143797,"Ba Vì, Hà Nội","12,8 tỷ",2.220 m²,6,6
42143772,"Quận 10, Hồ Chí Minh",60 tỷ,140 m²,0,0
40249604,"Quận 2, Hồ Chí Minh","12,8 tỷ",132 m²,0,0
42139758,"Quận 1, Hồ Chí Minh",60 tỷ,187 m²,0,0
37959910,"Quận 2, Hồ Chí Minh",29 tỷ,264 m²,0,0
42143737,"Vinh, Nghệ An","1,69 tỷ",100 m²,0,0
42139501,"Bình Thạnh, Hồ Chí Minh",13 tỷ,100 m²,2,2
29125528,"Quận 9, Hồ Chí Minh","3,89 tỷ",81 m²,0,0
42118640,"Bình Thạnh, Hồ Chí Minh",60 tỷ,200 m²,0,0
42118640,"Bình Thạnh, Hồ Chí Minh",60 tỷ,200 m²,0,0
38315490,"Tân Phú, Hồ Chí Minh","3,25 tỷ",68 m²,2,2
41430825,"Quận 9, Hồ Chí Minh","1,48 tỷ",36 m²,1,1
39924860,"Quận 2, Hồ Chí Minh","37,76 tỷ","343,3 m²",4,0
41276701,"Quận 1, Hồ Chí Minh",160 tỷ,"212,5 m²",0,0
42097358,"Quận 2, Hồ Chí Minh",45 tỷ,450 m²,0,0
42143455,"Sơn Trà, Đà Nẵng",18 tỷ,160 m²,4,0
37507337,"Quận 9, Hồ Chí Minh","4,35 tỷ","66,3 m²",0,0
35671205,"Quận 9, Hồ Chí Minh","11,48 tỷ",198 m²,0,0
38806917,"Hai Bà Trưng, Hà Nội",12 tỷ,143 m²,4,3
42074207,"Tây Hồ, Hà Nội",25 tỷ,51 m²,4,6
40570957,"Quận 6, Hồ Chí Minh",13 tỷ,"93,5 m²",0,0
42141190,"Hạ Long, Quảng Ninh",Giá thỏa thuận,91 m²,3,2
42143813,"Gò Vấp, Hồ Chí Minh","5,7 tỷ",83 m²,0,0
41242724,"Quận 7, Hồ Chí Minh","13,5 tỷ",112 m²,4,4
42124581,"Long Biên, Hà Nội","5,5 tỷ",48 m²,3,3
40937617,"Thủ Đức, Hồ Chí Minh",31 tỷ,154 m²,0,0
36559444,"Ngô Quyền, Hải Phòng","1,3 tỷ",70 m²,2,2
41549139,"Quận 9, Hồ Chí Minh","8,76 tỷ",120 m²,0,0
41744142,"Quận 5, Hồ Chí Minh",80 tỷ,200 m²,0,0
41242724,"Quận 7, Hồ Chí Minh","13,5 tỷ",112 m²,4,4
42124581,"Long Biên, Hà Nội","5,5 tỷ",48 m²,3,3
40937617,"Thủ Đức, Hồ Chí Minh",31 tỷ,154 m²,0,0
36559444,"Ngô Quyền, Hải Phòng","1,3 tỷ",70 m²,2,2
41549139,"Quận 9, Hồ Chí Minh","8,76 tỷ",120 m²,0,0
41744142,"Quận 5, Hồ Chí Minh",80 tỷ,200 m²,0,0
28924513,"Bình Thạnh, Hồ Chí Minh","7,9 tỷ",93 m²,2,2
42108627,"Quận 1, Hồ Chí Minh",140 tỷ,300 m²,0,0
38853675,"Quận 9, Hồ Chí Minh","7,5 tỷ",147 m²,0,0
41880078,"Quận 2, Hồ Chí Minh",28 tỷ,130 m²,3,2
42108614,"Bắc Từ Liêm, Hà Nội","18,3 tỷ",80 m²,6,5
42143803,"Bắc Từ Liêm, Hà Nội","1,65 tỷ",1.080 m²,0,0
42101153,"Bắc Từ Liêm, Hà Nội","5,65 tỷ",30 m²,3,4
42101112,"Tân Phú, Hồ Chí Minh","7,3 tỷ",81 m²,3,2
42143812,"Thanh Xuân, Hà Nội","5,5 tỷ","68,5 m²",2,2
41977610,"Cầu Giấy, Hà Nội","14,6 tỷ",40 m²,4,0
41822049,"Thủ Đức, Hồ Chí Minh","6,5 tỷ","60,7 m²",4,5
42143810,"Nha Trang, Khánh Hòa",4 tỷ,100 m²,0,0
42143809,"Ba Đình, Hà Nội","16,3 tỷ",38 m²,3,4
40259065,"Thủ Đức, Hồ Chí Minh","5,6 tỷ",104 m²,0,0
40259065,"Thủ Đức, Hồ Chí Minh","5,6 tỷ",104 m²,0,0
42023083,"Cầu Giấy, Hà Nội","10,4 tỷ",40 m²,5,4
41614845,"Cầu Giấy, Hà Nội","9,7 tỷ",37 m²,4,0
42110186,"Lương Sơn, Hòa Bình","2,4 tỷ",100 m²,0,0
41514501,"Nam Từ Liêm, Hà Nội","2,05 tỷ","31,7 m²",0,0
41909780,"Nam Từ Liêm, Hà Nội","11,9 tỷ",45 m²,4,0
41863769,"Nam Từ Liêm, Hà Nội","10,2 tỷ",40 m²,5,0
41383724,"Quy Nhơn, Bình Định","1,34 tỷ",52 m²,1,1
42143781,"Bắc Từ Liêm, Hà Nội","7,2 tỷ",56 m²,3,2
41877581,"Nam Từ Liêm, Hà Nội","9,2 tỷ",40 m²,4,0
42140906,"Nam Từ Liêm, Hà Nội",11 tỷ,52 m²,9,9
41977539,"Bắc Từ Liêm, Hà Nội","18,5 tỷ",60 m²,6,0
42143788,"Hà Đông, Hà Nội","18,8 tỷ",68 m²,5,4
42131992,"Thái Nguyên, Thái Nguyên","1,5 tỷ",72 m²,2,2
39287268,"Gia Lâm, Hà Nội",Giá thỏa thuận,80 m²,0,0
40615388,"Bình Thạnh, Hồ Chí Minh",11 tỷ,115 m²,3,3
42130696,"Cầu Giấy, Hà Nội","12,5 tỷ",44 m²,7,4
42072424,"Cầu Giấy, Hà Nội","6,8 tỷ",31 m²,3,0
42085986,"Thanh Thủy, Phú Thọ","6,73 tỷ",298 m²,4,4
41673022,"Bắc Từ Liêm, Hà Nội",Giá thỏa thuận,"143,5 m²",0,0
41673022,"Bắc Từ Liêm, Hà Nội",Giá thỏa thuận,"143,5 m²",0,0
42092270,"Cầu Giấy, Hà Nội","13,85 tỷ",53 m²,0,0
42124053,"Long Biên, Hà Nội","3,3 tỷ",80 m²,2,1
42086423,"Quận 9, Hồ Chí Minh","13,5 tỷ",155 m²,1,1
42011910,"Cầu Giấy, Hà Nội","6,9 tỷ",45 m²,0,0
42119792,"Quốc Oai, Hà Nội",4 tỷ,93 m²,0,0
41320764,"Lương Sơn, Hòa Bình","2,4 tỷ",100 m²,0,0
42143801,"Long Biên, Hà Nội","6,7 tỷ",33 m²,3,4
42123289,"Quốc Oai, Hà Nội","2,81 tỷ",117 m²,0,0
42095586,"Cầu Giấy, Hà Nội","7,3 tỷ",35 m²,3,4
42086020,"Thạch Thất, Hà Nội","2,41 tỷ","89,1 m²",0,0
40094058,"Tân Bình, Hồ Chí Minh","21,9 tỷ",126 m²,0,0
42119840,"Quốc Oai, Hà Nội",Giá thỏa thuận,60 m²,0,0
42114213,"Cầu Giấy, Hà Nội","21,5 tỷ",54 m²,6,7
41663552,"Bình Chánh, Hồ Chí Minh","1,47 tỷ",50 m²,2,2
42005731,"Cầu Giấy, Hà Nội","6,8 tỷ",35 m²,4,0
42072913,"Liên Chiểu, Đà Nẵng","1,83 tỷ",70 m²,3,2
41882312,"Quận 3, Hồ Chí Minh",Giá thỏa thuận,"100,3 m²",4,4
41990011,"Cầu Giấy, Hà Nội","15,5 tỷ",66 m²,5,0
42141235,"Bảo Lâm, Lâm Đồng",Giá thỏa thuận,515 m²,0,0
41972367,"Long Biên, Hà Nội",5 tỷ,94 m²,3,2
40920279,"Gò Vấp, Hồ Chí Minh","6,49 tỷ",82 m²,4,2
41984197,"Nha Trang, Khánh Hòa","4,8 tỷ",95 m²,0,0
42143792,"Tây Hồ, Hà Nội","21,5 tỷ",68 m²,6,5
42004765,"Cầu Giấy, Hà Nội","7,93 tỷ",122 m²,3,2
41092144,"Quận 9, Hồ Chí Minh","7,48 tỷ","146,6 m²",0,0
41685527,"Quận 9, Hồ Chí Minh","14,5 tỷ",168 m²,0,0
41578224,"Văn Giang, Hưng Yên","24,92 tỷ",110 m²,6,6
41879837,"Văn Giang, Hưng Yên","6,45 tỷ",52 m²,5,5
41989396,"Quận 10, Hồ Chí Minh",31 tỷ,124 m²,5,5
41715504,"Long Biên, Hà Nội","15,8 tỷ",100 m²,4,3
41332688,"Quận 2, Hồ Chí Minh","2,08 tỷ",57 m²,2,2
41989309,"Phú Nhuận, Hồ Chí Minh",38 tỷ,150 m²,15,15
39376122,"Liên Chiểu, Đà Nẵng",740 triệu,48 m²,2,1
40417361,"Quận 2, Hồ Chí Minh","22,5 tỷ",116 m²,6,7
42076082,"Ngũ Hành Sơn, Đà Nẵng",Giá thỏa thuận,76 m²,2,2
41752915,"Quận 9, Hồ Chí Minh","9,75 tỷ",150 m²,0,0
40651832,"Văn Giang, Hưng Yên","11,44 tỷ",80 m²,0,0
42143728,"Ba Đình, Hà Nội",18 tỷ,51 m²,3,0
42016013,"Tân Phú, Hồ Chí Minh","14,5 tỷ",112 m²,0,0
42124020,"Quận 1, Hồ Chí Minh","8,2 tỷ",34 m²,5,5
42143677,"Ba Đình, Hà Nội","95,4 tỷ",106 m²,0,0
40034300,"Ngũ Hành Sơn, Đà Nẵng","5,5 tỷ",88 m²,3,3
36557692,"Long Biên, Hà Nội",Giá thỏa thuận,49 m²,0,0
41515499,"Cầu Giấy, Hà Nội","8,9 tỷ",144 m²,3,3
42098754,"Văn Giang, Hưng Yên","3,39 tỷ",69 m²,2,2
41672564,"Quận 9, Hồ Chí Minh","11,9 tỷ",140 m²,0,0
39647686,"Quận 7, Hồ Chí Minh","9,5 tỷ","154,7 m²",0,0
42143783,"Phú Nhuận, Hồ Chí Minh",45 tỷ,180 m²,5,5
42123231,"Quốc Oai, Hà Nội","4,2 tỷ",105 m²,0,0
42067062,"Quận 2, Hồ Chí Minh","25,5 tỷ",80 m²,4,5
42122554,"Quốc Oai, Hà Nội","2,86 tỷ",130 m²,0,0
41309271,"Bình Tân, Hồ Chí Minh","2,64 tỷ",66 m²,3,2
41497833,"Quận 1, Hồ Chí Minh",205 tỷ,570 m²,30,30
42143779,"Quận 7, Hồ Chí Minh",13 tỷ,85 m²,1,1
41797782,"Quận 9, Hồ Chí Minh","4,25 tỷ",80 m²,2,2
42143777,"Long Biên, Hà Nội","22,8 tỷ",84 m²,4,5
42105727,"Đức Hòa, Long An",375 triệu,24 m²,1,1
40393786,"Bình Thạnh, Hồ Chí Minh",75 tỷ,500 m²,0,0
41492082,"Quận 2, Hồ Chí Minh","37,24 tỷ",133 m²,0,0
41492082,"Quận 2, Hồ Chí Minh","37,24 tỷ",133 m²,0,0
42143736,"Buôn Hồ, Đắk Lắk","5,1 tỷ",150 m²,0,0
42143776,"Quận 1, Hồ Chí Minh",98 tỷ,176 m²,0,0
41953574,"Quận 7, Hồ Chí Minh",13 tỷ,90 m²,9,9
42143704,"Long Biên, Hà Nội","2,3 tỷ",50 m²,2,2
42102322,"Đống Đa, Hà Nội","10,5 tỷ",90 m²,2,2
41057985,"Đống Đa, Hà Nội","5,2 tỷ",47 m²,1,1
42067463,"Cẩm Lệ, Đà Nẵng","2,85 tỷ",120 m²,0,0
42108365,"Thanh Xuân, Hà Nội","5,8 tỷ",71 m²,2,2
41770574,"Quận 9, Hồ Chí Minh","6,7 tỷ","100,1 m²",3,2
39112410,"Đống Đa, Hà Nội",8 tỷ,95 m²,2,2
41242270,"Dĩ An, Bình Dương",Giá thỏa thuận,52 m²,2,0
42143720,"Long Biên, Hà Nội","8,5 tỷ",75 m²,6,4
42143715,"Bình Thạnh, Hồ Chí Minh","17,8 tỷ",240 m²,0,0
41792383,"Quận 9, Hồ Chí Minh","4,18 tỷ",80 m²,2,2
42143693,"Quận 7, Hồ Chí Minh","6,5 tỷ",118 m²,3,2
42143755,"Thủ Đức, Hồ Chí Minh","8,5 tỷ","91,3 m²",0,0
42134546,"Sơn Trà, Đà Nẵng","6,47 tỷ",87 m²,2,2
38362928,"Quận 9, Hồ Chí Minh","6,05 tỷ",89 m²,0,0
42076171,"Sơn Trà, Đà Nẵng","4,34 tỷ",67 m²,2,2
29077171,"Bình Thạnh, Hồ Chí Minh","9,4 tỷ",115 m²,3,2
42129051,"Văn Giang, Hưng Yên","2,6 tỷ",60 m²,2,1
41088492,"Biên Hòa, Đồng Nai","14,6 tỷ",300 m²,3,4
41184961,"Quận 6, Hồ Chí Minh",Giá thỏa thuận,44 m²,2,2
42143773,"Bình Thạnh, Hồ Chí Minh",44 tỷ,350 m²,0,0
42143750,"Long Biên, Hà Nội","2,92 tỷ",70 m²,2,0
38255231,"Tây Hồ, Hà Nội","19,68 tỷ",123 m²,3,2
42082206,"Quận 9, Hồ Chí Minh","3,9 tỷ",54 m²,3,3
42143698,"Quận 2, Hồ Chí Minh",45 tỷ,280 m²,0,0
42139543,"Quận 9, Hồ Chí Minh","5,3 tỷ","62,4 m²",4,5
41585769,"Quận 2, Hồ Chí Minh","2,45 tỷ",54 m²,2,2
42142518,"Vũng Tàu, Bà Rịa Vũng Tàu",40 tỷ,"200,8 m²",1,1
41852870,"Quận 7, Hồ Chí Minh","6,5 tỷ",113 m²,3,2
42143687,"Long Biên, Hà Nội",16 tỷ,110 m²,0,0
42143770,"Bình Thạnh, Hồ Chí Minh",46 tỷ,175 m²,8,5
41969872,"Vũng Tàu, Bà Rịa Vũng Tàu","1,9 tỷ",50 m²,2,1
42143713,"Quận 9, Hồ Chí Minh","3,64 tỷ",69 m²,2,2
42141277,"Quận 9, Hồ Chí Minh","4,1 tỷ",50 m²,3,3
41586983,"Bình Chánh, Hồ Chí Minh","3,65 tỷ",71 m²,2,2
41602559,"Đống Đa, Hà Nội",7 tỷ,"113,36 m²",3,2
41586983,"Bình Chánh, Hồ Chí Minh","3,65 tỷ",71 m²,2,2
41602559,"Đống Đa, Hà Nội",7 tỷ,"113,36 m²",3,2
33202248,"Quận 9, Hồ Chí Minh","9,59 tỷ",135 m²,0,0
42143733,"Hai Bà Trưng, Hà Nội","6,8 tỷ","35,2 m²",0,0
42142928,"Tân Bình, Hồ Chí Minh","8,5 tỷ",105 m²,5,5
42143674,"Bình Thạnh, Hồ Chí Minh","13,9 tỷ",82 m²,15,15
41996015,"Vũng Tàu, Bà Rịa Vũng Tàu","1,9 tỷ",53 m²,1,1
42143702,"Hóc Môn, Hồ Chí Minh","3,65 tỷ","92,8 m²",0,0
42143766,"Sơn Trà, Đà Nẵng","7,5 tỷ",90 m²,0,0
39258940,"Nha Trang, Khánh Hòa","24,83 tỷ",191 m²,0,0
30777803,"Hội An, Quảng Nam",16 tỷ,80 m²,2,2
42143700,"Biên Hòa, Đồng Nai","2,85 tỷ",70 m²,1,2
42113839,"Thuận Thành, Bắc Ninh",Giá thỏa thuận,97 m²,0,0
39626983,"Thanh Xuân, Hà Nội",70 tỷ,116 m²,0,0
40263985,"Nam Từ Liêm, Hà Nội","4,6 tỷ","62,29 m²",2,2
42143680,"Bình Thạnh, Hồ Chí Minh","7,6 tỷ",103 m²,1,1
42143759,"Bình Thạnh, Hồ Chí Minh",59 tỷ,420 m²,0,0
41980826,"Tân Bình, Hồ Chí Minh","39,5 tỷ",174 m²,0,0
41596362,"Quận 9, Hồ Chí Minh","5,7 tỷ",100 m²,0,0
42143758,"Nam Từ Liêm, Hà Nội","7,35 tỷ",38 m²,0,0
38382567,"Tân Bình, Hồ Chí Minh",49 tỷ,370 m²,0,0
41885238,"Quận 9, Hồ Chí Minh","8,1 tỷ",75 m²,3,3
40272100,"Tân Bình, Hồ Chí Minh",29 tỷ,180 m²,16,0
41274230,"Nhơn Trạch, Đồng Nai","2,05 tỷ",150 m²,0,0
34949288,"Tân Bình, Hồ Chí Minh",33 tỷ,200 m²,0,0
39132803,"Phú Nhuận, Hồ Chí Minh",45 tỷ,225 m²,0,0
42092305,"Cẩm Lệ, Đà Nẵng","3,2 tỷ","102,5 m²",0,0
41519565,"Quận 2, Hồ Chí Minh","15,8 tỷ","129,5 m²",0,0
40389840,"Phú Nhuận, Hồ Chí Minh","39,5 tỷ",300 m²,0,0
41686509,"Hà Đông, Hà Nội",4 tỷ,80 m²,3,2
42092398,"Cẩm Lệ, Đà Nẵng","3,6 tỷ",100 m²,3,1
41610312,"Nha Trang, Khánh Hòa","2,96 tỷ",197 m²,0,0
42105657,"Tây Hồ, Hà Nội",25 tỷ,200 m²,3,3
42108555,"Cẩm Lệ, Đà Nẵng","3,85 tỷ",100 m²,0,0
38382583,"Tân Bình, Hồ Chí Minh",55 tỷ,370 m²,0,0
42092941,"Tây Hồ, Hà Nội",Giá thỏa thuận,170 m²,3,3
41681034,"Hà Đông, Hà Nội",Giá thỏa thuận,55 m²,2,1
42115712,"Cẩm Lệ, Đà Nẵng","3,18 tỷ",100 m²,0,0
41856721,"Hà Đông, Hà Nội","2,4 tỷ",45 m²,2,1
42128825,"Ba Đình, Hà Nội",17 tỷ,128 m²,3,2
42128825,"Ba Đình, Hà Nội",17 tỷ,128 m²,3,2
42143731,"Hoàng Mai, Hà Nội","5,6 tỷ",85 m²,3,2
42143752,"Phú Nhuận, Hồ Chí Minh","16,8 tỷ",85 m²,3,3
39996214,"Kiến Tường, Long An","7,83 tỷ",27.000 m²,0,0
41706267,"Thanh Trì, Hà Nội","6,5 tỷ",32 m²,3,4
42069171,"Cầu Giấy, Hà Nội","7,4 tỷ",40 m²,3,4
41683328,"Quận 2, Hồ Chí Minh","1,48 tỷ",48 m²,2,2
42064495,"Bình Thạnh, Hồ Chí Minh",40 tỷ,200 m²,10,10
41750895,"Hà Đông, Hà Nội","7,99 tỷ",42 m²,4,3
42143663,"Hòa Vang, Đà Nẵng","2,42 tỷ",2.300 m²,0,0
37142483,"Bà Rịa, Bà Rịa Vũng Tàu","2,2 tỷ","253,5 m²",0,0
41858053,"Hà Đông, Hà Nội","10,8 tỷ",83 m²,0,0
33334001,"Chơn Thành, Bình Phước",480 triệu,120 m²,0,0
41520273,"Tân Bình, Hồ Chí Minh","1,62 tỷ",48 m²,2,2
42043210,"Quận 10, Hồ Chí Minh",40 tỷ,120 m²,25,30
42143696,"Cần Giuộc, Long An","2,25 tỷ",100 m²,0,0
42142119,"Thanh Xuân, Hà Nội",5 tỷ,"70,4 m²",2,2
41087145,"Hạ Long, Quảng Ninh","5,5 tỷ",340 m²,0,0
42140988,"Quốc Oai, Hà Nội","2,57 tỷ",117 m²,0,0
40288816,"Tân Bình, Hồ Chí Minh",12 tỷ,92 m²,4,4
42025350,"Quận 1, Hồ Chí Minh",32 tỷ,80 m²,15,15
42143745,"Tân Bình, Hồ Chí Minh",28 tỷ,205 m²,0,0
41508179,"Phú Nhuận, Hồ Chí Minh","1,54 tỷ",48 m²,2,2
42078135,"Hai Bà Trưng, Hà Nội","5,75 tỷ",28 m²,3,4
42143743,"Quận 9, Hồ Chí Minh","1,1 tỷ",40 m²,1,1
39328256,"Quận 12, Hồ Chí Minh","7,2 tỷ",125 m²,1,1
42094113,"Thường Tín, Hà Nội","3,35 tỷ","54,8 m²",3,2
42143461,"Ninh Bình, Ninh Bình","2,22 tỷ",108 m²,0,0
42143682,"Nha Trang, Khánh Hòa","7,7 tỷ",90 m²,4,4
42067690,"Tân Bình, Hồ Chí Minh",23 tỷ,120 m²,4,2
42143606,"Thanh Khê, Đà Nẵng","9,2 tỷ",150 m²,3,2
42143742,"Đống Đa, Hà Nội","14,8 tỷ",100 m²,15,15
41873013,"Hai Bà Trưng, Hà Nội","26,9 tỷ",60 m²,4,7
42143740,"Quận 1, Hồ Chí Minh",118 tỷ,"175,4 m²",0,0
42143675,"Cầu Giấy, Hà Nội","7,5 tỷ",35 m²,3,4
42143657,"Thanh Hóa, Thanh Hóa","1,4 tỷ",54 m²,2,2
42143671,"Thủ Đức, Hồ Chí Minh","6,15 tỷ",78 m²,0,0
42142363,"Quận 9, Hồ Chí Minh",53 tỷ,820 m²,0,0
42143605,"Bình Thạnh, Hồ Chí Minh",Giá thỏa thuận,"82,08 m²",4,4
42143651,"Đức Hòa, Long An","2,35 tỷ",250 m²,0,0
40711847,"Bắc Từ Liêm, Hà Nội","9,6 tỷ",43 m²,0,0
41792942,"Thủ Đức, Hồ Chí Minh","34,5 tỷ",170 m²,0,0
33877268,"Quận 9, Hồ Chí Minh","23,5 tỷ","166,2 m²",4,4
42143735,"Thuận An, Bình Dương","2,78 tỷ",84 m²,4,4
42143643,"Nam Từ Liêm, Hà Nội","7,45 tỷ",38 m²,3,4
41707637,"Quận 7, Hồ Chí Minh","6,4 tỷ",88 m²,2,2
41728640,"Thủ Đức, Hồ Chí Minh",19 tỷ,"102,5 m²",0,0
42143532,"Liên Chiểu, Đà Nẵng","7,5 tỷ",200 m²,0,0
40625178,"Quận 9, Hồ Chí Minh",55 tỷ,"423,3 m²",4,4
31054845,"Tân Bình, Hồ Chí Minh",33 tỷ,"142,5 m²",6,0
40131160,"Long Biên, Hà Nội",Giá thỏa thuận,313 m²,0,0
28699038,"Quận 12, Hồ Chí Minh","6,1 tỷ",96 m²,0,0
42143730,"Quận 1, Hồ Chí Minh",49 tỷ,120 m²,0,0
42143652,"Khánh Vĩnh, Khánh Hòa","2,74 tỷ",1.525 m²,0,0
35599482,"Tân Bình, Hồ Chí Minh",35 tỷ,148 m²,0,0
40026432,"Quận 4, Hồ Chí Minh",Giá thỏa thuận,48 m²,2,2
36304109,"Quận 9, Hồ Chí Minh",58 tỷ,"262,4 m²",4,4
42143638,"Quận 9, Hồ Chí Minh",110 tỷ,4.855 m²,0,0
40945453,"Thủ Đức, Hồ Chí Minh",33 tỷ,130 m²,0,0
42143525,"Bình Thạnh, Hồ Chí Minh","7,1 tỷ",100 m²,4,4
42143533,"Nam Từ Liêm, Hà Nội",6 tỷ,116 m²,3,2
40466650,"Quận 7, Hồ Chí Minh",3 tỷ,73 m²,2,2
